хайхрамж	хайхрах @@мж	010
чийглэх	чийг @@лэх	010
сэдвээр	сэдэх @@в @@ээр	110
цацаг	цацаг	000
хаягийн	хаяг @@ийн	100
үүсэл	үүсэл	000
зэвсэг	зэвсэг	000
торгуулиас	торгох @@ууль @@ас	110
буланд	булан @@д	100
зохицлоор	зохих @@цох @@л @@оор	110
хасалтад	хасах @@лт @@д	110
зааварчилгаагаа	заах @@вар @@члах @@гаа @@аа	110
ангаахайн	ангаахай @@н	100
давсыг	давс @@ыг	100
гүзээлзгэнээр	гүзээлзгэнэ @@ээр	100
бүрэлбааг	бүрэлбаа @@г	100
хадгаламжаас	хадгалах @@мж @@аас	110
түлээчинд	түлэх @@ээ @@чин @@д	110
орлуулалт	ор @@лох @@уулах @@лт	010
атаархлыг	атаархах @@л @@ыг	110
дөхүү	дөхөх @@үү	010
нийцэл	нийцэх @@л	010
өтөө	өт @@өө	100
оролдлогыг	орлох @@дох @@лого @@ыг	110
цардсаа	цардас @@аа	100
ярилцах	ярих @@лцах	010
обойг	обой @@г	100
багтраа	багтрах @@аа	010
намрыг	намар @@ыг	100
шаардлагад	шаардах @@лага @@д	110
сэлгээгээр	сэлгэх @@ээ @@ээр	110
хотжилттой	хот @@жих @@лт @@той	110
хайрсаар	хайрс @@аар	100
тамир	тамир	000
бүлүүрийн	бүлэх @@үүр @@ийн	110
дохиоллоор	дохио @@лох @@л @@оор	110
гургуулд	гургуул @@д	100
тэсвэрээс	тэсэх @@вэр @@ээс	110
илгээмжээ	илгээх @@мж @@ээ	110
азотоос	азот @@оос	100
булаг	булаг	000
загатнаанд	загатнаа @@д	100
самуунаар	самуун @@аар	100
зөнгөө	зөн @@өө	100
сүйтгэгч	сүйтгэх @@гч	010
саармаг	саар @@маг	010
хигээсний	хигээс @@ий	100
нийлэх	нийлэх	000
эвэр	эвэр	000
уралдаан	уралдах @@аан	010
танканд	танк @@д	100
бүртгэлтэй	бүртгэх @@л @@тэй	110
намагт	намаг @@т	100
цоргоор	цорго @@оор	100
зэрэгтэй	зэрэг @@тэй	100
урсгалаа	урсгах @@л @@аа	110
шүүлттэй	шүүх @@лт @@тэй	110
бухимдалд	бухимдах @@л @@д	110
босуулыг	босох @@уул @@ыг	110
огторгуйд	огторгуй @@д	100
янхан	янхан	000
товчоор	товч @@оор	100
ширэнгээс	ширэнгэ @@ээс	100
баталгаагаа	батал @@гаа @@аа	110
тэнгэрийг	тэнгэр @@ийг	100
хөөрөлтийн	хөөрөх @@лт @@ийн	110
олсонд	олс @@д	100
тотемыг	тотем @@ыг	100
мөргөлчнөө	мөргөх @@л @@чин @@өө	110
шинжилгээг	шинж @@лэх @@гээ @@г	110
илгээгч	илгээх @@гч	010
хөрөөдсөн	хөрөө @@дөх @@сөн	110
төөрөгдлөө	төөрөх @@гдөх @@л @@өө	110
циклийг	цикл @@ийг	100
хотожъё	хот @@жих @@ё	110
дагавартай	дагах @@вар @@тай	110
айзам	айзам	000
амталгаатай	амтлах @@гаа @@тай	110
дугуйн	дугуй @@н	100
оршлоос	орших @@л @@оос	110
үйлдвэрлэгчийг	үйл @@дэх @@вэр @@лэх @@гч @@ийг	110
устал	устах @@л	010
бүтээгдэхүүнийг	бүтэх @@ээх @@гдэх @@үүн @@ийг	110
атаархалтай	атаархах @@л @@тай	110
түлхүүрийн	түлхүүр @@ийн	100
зарчимтай	зарчим @@тай	100
самбараар	самбар @@аар	100
онгодтой	онгод @@той	100
нүдтэй	нүд @@тэй	100
кодоор	код @@оор	100
цус	цус	000
товч	товч	000
унжлагаа	унжих @@лага @@аа	110
зүслэгээс	зүс @@лэх @@г @@ээс	110
тэмцэгчид	тэмцэх @@гч @@д	110
хуваагдагчид	хуваах @@гдах @@гч @@д	110
хөөгөөсэй	хөөх @@өөсэй	100
чимгээс	чимэг @@ээс	100
хамтрагчид	хамт @@рах @@гч @@д	110
нягтаршил	нягт @@рах @@ших @@л	010
таргалалтыг	тарга @@лах @@лт @@ыг	110
сайжрах	сайн @@жрах	010
халимыг	халим @@ыг	100
капиталтай	капитал @@тай	100
эрэмбээр	эрэмбэ @@ээр	100
этгээдээр	этгээд @@ээр	100
долгионоо	долгио @@н @@оо	110
үргээгчээ	үргээх @@гч @@ээ	110
дискт	диск @@т	100
эрэгтэй	эрэг @@тэй	100
хатуужлаар	хатуу @@жих @@л @@аар	110
бага	бага	000
хулганад	хулгана @@д	100
сумантай	сум @@н @@тай	110
зүтгэлд	зүтгэх @@л @@д	110
микробиологи	микро @@биологи	001
газраар	газар @@аар	100
дарангуйлагчтай	дарах @@нгуй @@лах @@гч @@тай	110
залгамжлагчийг	залгах @@мж @@лах @@гч @@ийг	110
далайчинтай	далай @@чин @@тай	110
жанжныг	жанжин @@ыг	100
унжийх	унжийх	000
өтгөнөөс	өтгөн @@өөс	100
үлгэрийн	үлгэр @@ийн	100
жорлонг	жорлон @@г	100
өөрчлөлд	өөр @@члөх @@л @@д	110
дагалдагчийн	дагах @@лдах @@гч @@ийн	110
харагдцыг	харах @@гдах @@ц @@ыг	110
элчийн	элч @@ийн	100
хөдөлмөрчинтэй	хөдлөх @@мөр @@чин @@тэй	110
костюм	костюм	000
гайхамшгаар	гайхамшиг @@аар	100
сондгойрцгоо	сондгой @@рох @@цгоо	110
барилгыг	барих @@лга @@ыг	110
хоногоос	хоног @@оос	100
бүтэлгүйтэлтэй	бүтэх @@лгүй @@тэх @@л @@тэй	110
асуултаас	асуух @@лт @@аас	110
төрөлтэй	төрөл @@тэй	100
үнсэх	үнсэх	000
байхгүй	байх @@гүй	010
дуугаа	дуу @@аа	100
бугуйд	бугуй @@д	100
төгсөгчид	төгсөх @@гч @@д	110
боргих	боргих	000
эзлэгчээ	эзлэх @@гч @@ээ	110
бартаатай	бартаа @@тай	100
төгсөгчөөр	төгсөх @@гч @@өөр	110
хураангуйн	хураах @@нгуй @@н	110
хэлцлийн	хэлцэх @@л @@ийн	110
тахитал	тахих @@тал	100
мөчлөгт	мөч @@лөх @@г @@т	110
микробиологиор	микро @@биологи @@ор	101
шумуулаас	шумуул @@аас	100
үлдэгдлийг	үлдэх @@гдэх @@л @@ийг	110
өндөр	өндөр	000
энэрлийг	энэрэх @@л @@ийг	110
өсөлт	өсөх @@лт	010
салаагаа	салах @@аа @@аа	110
бүлэглэлээр	бүлэг @@лэх @@л @@ээр	110
суутгалаас	суух @@тгах @@л @@аас	110
майонезыг	майонез @@ыг	100
эзнээ	эзэн @@ээ	100
мөнхжөөсэй	мөнх @@жих @@өөсэй	110
үүргэвчийг	үүрэх @@гэх @@вч @@ийг	110
эрхшээлийн	эрх @@шээх @@л @@ийн	110
зооглох	зоог @@лох	010
сүсэгтний	сүсэг @@тэн @@ий	110
холбох	холбох	000
боолтыг	боох @@лт @@ыг	110
бүтээлгийн	бүтэх @@ээх @@лэг @@ийн	110
улсын	улс @@ын	100
шүдээ	шүд @@ээ	100
үүргийг	үүрэх @@г @@ийг	110
зохиогч	зохиох @@гч	010
байгальд	байгаль @@д	100
тармуурын	тарах @@муур @@ын	110
гүнждэд	гүнжид @@д	100
зайрмагийг	зайрмаг @@ийг	100
дасгалжуулах	дасгал @@жих @@уулах	010
баатраа	баатар @@аа	100
зулгаамаар	зулгах @@аах @@маар	110
гялбах	гял @@бах	010
жолооны	жолоо @@ы	100
хулуунаас	хулуу @@аас	100
зальхай	заль @@хай	010
эхнэрт	эхнэр @@т	100
алдартнаа	алдар @@тан @@аа	110
найдварт	найдах @@вар @@т	110
бамбалзах	бамбалзах	000
давхаргын	давхар @@га @@ын	110
захиргаанд	захирах @@гаа @@д	110
үзүүлэнд	үзэх @@үүлэх @@н @@д	110
дараанаас	дараа @@аас	100
долгионыг	долгио @@н @@ыг	110
намгаар	намаг @@аар	100
залгамжлагчаа	залгах @@мж @@лах @@гч @@аа	110
шударга	шударга	000
цацгийн	цацаг @@ийн	100
чиргүүлийн	чирэх @@гүүл @@ийн	110
гаанснаас	гаанс @@аас	100
хавчих	хавчих	000
жанжнаа	жанжин @@аа	100
саналын	санах @@л @@ын	110
хамааруулах	хамаа @@рах @@уулах	010
сүнсний	сүнс @@ий	100
ургамал	ургах @@мал	010
ижилсэлд	ижил @@сэх @@л @@д	110
авсыг	авс @@ыг	100
хөндийрөлгүй	хөндий @@рөх @@лгүй	110
жорлонд	жорлон @@д	100
хөргөгчөөр	хөрөх @@гөх @@гч @@өөр	110
хоцрогдлыг	хоцрох @@гдох @@л @@ыг	110
нийгмийн	нийгэм @@ийн	100
оролцооны	орох @@лцох @@оо @@ы	110
цуглаанаас	цуг @@лах @@аан @@аас	110
тогтвор	тогтох @@вор	010
тагтаанд	тагтаа @@д	100
ятгалга	ятгах @@лга	010
академиар	академи @@ар	100
хандивлагчаар	хандив @@лах @@гч @@аар	110
сонинд	сонин @@д	100
савхдацгаа	савх @@дах @@цгаа	110
клубт	клуб @@т	100
зоодойтой	зоодой @@той	100
мануухайгаар	мануухай @@аар	100
санаачлах	санах @@аа @@члах	010
асар	асар	000
микробиологитой	микро @@биологи @@той	101
түвшнээс	түвшин @@ээс	100
идэмхий	идэх @@мхий	010
эзнээс	эзэн @@ээс	100
зураасай	зурах @@аасай	100
өнгөлцгөө	өнгө @@лөх @@цгөө	110
тавд	тав @@д	100
тээглэх	тээг @@лэх	010
санамжтай	санах @@мж @@тай	110
цэгийг	цэг @@ийг	100
сул	сул	000
бууриа	буурь @@а	100
гажиг	гажиг	000
цэрээ	цэр @@ээ	100
мөрдөгч	мөр @@дөх @@гч	010
авгалдайгаа	авга @@лдай @@аа	110
горхитой	горхи @@той	100
цэцгээр	цэцэг @@ээр	100
аймшгаар	аймшиг @@аар	100
цэцэрлэгээ	цэцэрлэг @@ээ	100
загварын	загвар @@ын	100
гадаргаар	гадарга @@аар	100
нотлов	нотлох @@в	100
багажаас	багаж @@аас	100
гэргийтэй	гэргий @@тэй	100
залхуурлын	залхуу @@рах @@л @@ын	110
моодонд	моод @@д	100
зүгийг	зүг @@ийг	100
товхимлоо	товхимол @@оо	100
зодооноос	зодох @@оон @@оос	110
улсыг	улс @@ыг	100
туулиа	тууль @@а	100
мэндлэх	мэнд @@лэх	010
цусаар	цус @@аар	100
мөрдлөгийг	мөр @@дөх @@лөг @@ийг	110
марктай	марк @@тай	100
хоолойн	хоолой @@н	100
аалзанд	аалз @@д	100
зугтлагаар	зугтах @@лага @@аар	110
гадуурхалтай	гадуур @@хах @@л @@тай	110
ажилтнаар	ажил @@тан @@аар	110
цөөрөм	цөөрөм	000
загатнаагаар	загатнаа @@аар	100
биет	бие @@т	010
адмирал	адмирал	000
зугтлагатай	зугтах @@лага @@тай	110
шүүлтийн	шүүх @@лт @@ийн	110
ариутгал	ариун @@тгах @@л	010
сүйтгэгчтэй	сүйтгэх @@гч @@тэй	110
баясалтай	баясах @@л @@тай	110
хайрцгийг	хайрцаг @@ийг	100
илжгээ	илжиг @@ээ	100
тохуурхлаа	тохуу @@рхах @@л @@аа	110
жимээр	жим @@ээр	100
сониноор	сонин @@оор	100
гашуудлыг	гашуун @@дах @@л @@ыг	110
цэврүүний	цэврүү @@ий	100
армиа	арми @@а	100
хүний	хүн @@ий	100
алуурчинтай	алах @@уур @@чин @@тай	110
цогцсоо	цогцос @@оо	100
хөвгүүнтэй	хөвгүүн @@тэй	100
завхарсан	завхарах @@сан	010
шударгаа	шударга @@аа	100
боловсрол	боловсрох @@л	010
хэвлийгээс	хэвлий @@ээс	100
мөснөөс	мөс @@өөс	100
микробиологийг	микро @@биологи @@ийг	101
савчих	савах @@чих	010
нянгаас	нян @@аас	100
жүржээс	жүрж @@ээс	100
ухуулгатай	ухах @@уулах @@га @@тай	110
үргүйдлийг	үр @@гүй @@дэх @@л @@ийг	110
гүнжид	гүнжид	000
холбоос	холбох @@оос	010
зурхайгаар	зурах @@ай @@аар	110
баяр	баяр	000
эргэлзэх	эргэх @@лзэх	010
судалгаатай	судлах @@аа @@тай	110
эргэцүүлэлтэй	эргэх @@цэх @@үүлэх @@л @@тэй	110
зангаа	занга @@аа	100
фокус	фокус	000
цагцгай	цагцгай	000
оромж	орох @@мж	010
донсолгоог	донслох @@гох @@оо @@г	110
тангоноос	танго @@оос	100
чиглэлийг	чиг @@лэх @@л @@ийг	110
нойрыг	нойр @@ыг	100
мөрдсөө	мөрдөс @@өө	100
соруултай	сорох @@уул @@тай	110
зүүдийг	зүүд @@ийг	100
мэтгэлцээнээс	мэтгэлцэх @@ээн @@ээс	110
нягтралаар	нягт @@рах @@л @@аар	110
өрөө	өр @@өө	100
уянгаас	уянга @@аас	100
гортигоор	гортиг @@оор	100
эрэгчнээр	эр @@гчин @@ээр	110
уриагаа	урих @@аа @@аа	110
тэмцээнээс	тэмцээн @@ээс	100
гадуурхах	гадуур @@хах	010
амраг	амрах @@г	010
шүүдрээр	шүүдэр @@ээр	100
илүүдэлд	илүү @@дэх @@л @@д	110
хүслэнг	хүслэн @@г	100
хөлөө	хөл @@өө	100
арьсаар	арьс @@аар	100
агуйтай	агуй @@тай	100
кофены	кофе @@ы	100
даяанчаа	даяан @@ч @@аа	110
маскийн	маск @@ийн	100
тусгаарлалтад	тусах @@гаар @@лах @@лт @@д	110
тоглогчоо	тоглох @@гч @@оо	110
зөөлрөх	зөөлөн @@рөх	010
эцгээ	эцэг @@ээ	100
ваарчнаар	ваар @@чин @@аар	110
буудлагын	буу @@дах @@лага @@ын	110
үймээн	үймэх @@ээн	010
нууц	нуух @@ц	010
хайрсыг	хайрс @@ыг	100
суурийн	суурь @@ийн	100
орлогыг	орох @@лого @@ыг	110
ядмаг	ядах @@маг	010
шавхайгаа	шавхай @@аа	100
буурцгийн	буурцаг @@ийн	100
биелэлтээс	бие @@лэх @@лт @@ээс	110
жимсний	жимс @@ий	100
залгамжлал	залгах @@мж @@лах @@л	010
өргөлтийн	өргөх @@лт @@ийн	110
батгаа	батга @@аа	100
сэжгээр	сэжиг @@ээр	100
солирт	солир @@т	100
дулаардаг	дулаан @@рах @@даг	110
өөрчлөгчийг	өөр @@члөх @@гч @@ийг	110
эринд	эрин @@д	100
гивлүүр	гивлэх @@үүр	010
хүслээ	хүсэх @@л @@ээ	110
үүслээс	үүсэл @@ээс	100
түгмээр	түгэх @@мээр	100
нийцлийг	нийцэх @@л @@ийг	110
хакераа	хакер @@аа	100
лоозонгоо	лоозон @@оо	100
дарцгаас	дарцаг @@аас	100
цөмийн	цөм @@ийн	100
үдэшлэг	үдэшлэг	000
хэрэглэгч	хэрэглэх @@гч	010
аалзаа	аалз @@аа	100
шавхайтай	шавхай @@тай	100
магтаал	магтах @@аал	010
сорилготой	сорих @@лго @@той	110
төвөөс	төв @@өөс	100
зайрмагаа	зайрмаг @@аа	100
гутамшигтай	гутах @@мшиг @@тай	010
даяанчийг	даяан @@ч @@ийг	110
няцаалтын	няцах @@аах @@лт @@ын	110
мөхлөө	мөхөх @@л @@өө	110
амралт	амрах @@лт	010
баазаар	бааз @@аар	100
гоёл	гоё @@х @@л	010
эсээр	эс @@ээр	100
ёсолгоо	ёс @@лгоо	010
эрдэнэсээс	эрдэнэ @@с @@ээс	110
барианы	бариа @@ы	100
тахианд	тахиа @@д	100
үнийн	үнэ @@ийн	100
дамнуургаар	дам @@нах @@уур @@га @@аар	110
савнаас	сав @@аас	100
эгзгээр	эгзэг @@ээр	100
исэлтийн	исэлт @@ийн	100
хамраас	хамар @@аас	100
хашлагаар	хаших @@лага @@аар	110
цорго	цорго	000
амт	ам @@т	010
маргаантай	маргах @@аан @@тай	110
энэрэх	энэрэх	000
гэрээр	гэр @@ээр	100
арифметиктай	арифметик @@тай	100
эргэлзээг	эргэх @@лзэх @@ээ @@г	110
эсэргүүцлийг	эсэргүүцэх @@л @@ийг	110
шаантгаас	шаантаг @@аас	100
өсгөх	өсөх @@гөх	010
хорионоос	хорио @@оос	100
цахлайд	цахлай @@д	100
үржих	үржих	000
бугаа	буга @@аа	100
хигээсэнд	хигээс @@д	100
дүгнэлт	дүгнэх @@лт	010
уурхайн	уурхай @@н	100
хүүрнэлээр	хүүрнэх @@л @@ээр	110
үеэлд	үеэл @@д	100
зөрчлөөс	зөрөх @@чих @@л @@өөс	110
шүүрийн	шүүр @@ийн	100
шүүдрийг	шүүдэр @@ийг	100
тагтаа	тагт @@аа	100
үнэмшлээр	үнэн @@мших @@л @@ээр	110
хэрсүүтэй	хэрсүү @@тэй	100
хэвшлээс	хэвших @@л @@ээс	110
үйлээс	үйл @@ээс	100
тогтолцох	тогтох @@лцох	010
урвагч	урвах @@гч	010
зэмлэлээр	зэм @@лэх @@л @@ээр	110
эсэргүүцлээр	эсэргүүцэх @@л @@ээр	110
хөгжимчин	хөгжим @@чин	010
хамгааллаа	хамгаалах @@л @@аа	110
нисгэгчтэй	нисэх @@гэх @@гч @@тэй	110
баримтлалд	барих @@мт @@лах @@л @@д	110
шалгалтаар	шалгах @@лт @@аар	110
гэдсээ	гэдэс @@ээ	100
дэгээгээ	дэгээ @@ээ	100
тунадаснаас	тунах @@дас @@аас	110
циклтэй	цикл @@тэй	100
чиглэл	чиг @@лэх @@л	010
сүлбэлдээнээс	сүлбэ @@лдэх @@ээн @@ээс	110
ангилал	анги @@лах @@л	010
ханцуйтай	ханцуй @@тай	100
майхнаа	майхан @@аа	100
шивэгчнээс	шивэгчин @@ээс	100
хуулийн	хууль @@ийн	100
зөрлөгөө	зөрөх @@лөг @@өө	110
тохуу	тохуу	000
үеэлийн	үеэл @@ийн	100
аммиакаас	аммиак @@аас	100
биллиардаас	биллиард @@аас	100
сулхан	сул @@хан	010
довтолгоог	довтлох @@лгоо @@г	110
эцсээр	эцэс @@ээр	100
танилын	таних @@л @@ын	110
нөхөрсөг	нөхөр @@сөг	010
хонинд	хонь @@д	100
хорих	хорих	000
хүүрнэлийн	хүүрнэх @@л @@ийн	110
спиртэд	спирт @@д	100
явуулгад	явах @@уулах @@га @@д	110
хамгаалал	хамгаалах @@л	010
хоч	хоч	000
прокурортой	прокурор @@той	100
нууртай	нуур @@тай	100
луусыг	луус @@ыг	100
хөндийрөв	хөндий @@рөх @@в	110
сонирхогчийн	сонирхох @@гч @@ийн	110
ариутгалыг	ариун @@тгах @@л @@ыг	110
хавчнаас	хавч @@аас	100
орлогчтой	ор @@лох @@гч @@той	110
тахиаг	тахиа @@г	100
тунадсыг	тунах @@дас @@ыг	110
нийлэгтэй	нийлэг @@тэй	100
догших	догших	000
багтаамжийн	багтах @@аах @@мж @@ийн	110
барьцгаа	барих @@цгаа	100
илгээх	илгээх	000
илэрхийллээ	ил @@рхий @@лэх @@л @@ээ	110
язгуурын	язгуур @@ын	100
студиэр	студи @@эр	100
зарчмаа	зарчим @@аа	100
өвгөнөө	өвгөн @@өө	100
татварт	татах @@вар @@т	110
хэрэгсэлд	хэрэгсэх @@л @@д	110
асуулгаас	асуух @@лга @@аас	110
жагсаалд	жагсах @@аал @@д	110
цохиурт	цохих @@иур @@т	110
андын	анд @@ын	100
хулганыг	хулгана @@ыг	100
янхнаа	янхан @@аа	100
байдлын	байх @@дал @@ын	110
тогтворын	тогтох @@вор @@ын	110
савхдав	савх @@дах @@в	110
талхтай	талх @@тай	100
завсарлагаас	завсар @@лах @@га @@аас	110
ховооны	ховоо @@ы	100
захирамжаа	захирах @@мж @@аа	110
хонготой	хонго @@той	100
улстай	улс @@тай	100
жижигсгэх	жижиг @@сгэх	010
сурталчилгаанд	сурталчилгаа @@д	100
гологдол	голох @@гдох @@л	010
эрхийн	эрх @@ийн	100
радиаторын	радиатор @@ын	100
царайнаас	царай @@аас	100
хигээстэй	хигээс @@тэй	100
цамцаар	цамц @@аар	100
цээрээ	цээр @@ээ	100
зэрэглэлийн	зэрэг @@лэх @@л @@ийн	110
соёлын	соёл @@ын	100
гивлүүрээс	гивлэх @@үүр @@ээс	110
залуурын	залах @@уур @@ын	110
хэсэгт	хэсэг @@т	100
зураглаач	зурах @@г @@лах @@аач	010
даяанчид	даяан @@ч @@д	110
барьцаагаар	барих @@цаа @@аар	110
хуваарилалт	хуваарь @@лах @@лт	010
үлгэрээ	үлгэр @@ээ	100
хуйлаасны	хуй @@лах @@аас @@ы	110
товойдог	товойх @@дог	100
шүлэгч	шүлэг @@ч	010
урцаа	урц @@аа	100
бадмааргийг	бадмаараг @@ийг	100
нүүдэлтэй	нүүх @@дэл @@тэй	110
хямралын	хямрах @@л @@ын	110
хэрэглээг	хэрэглэх @@ээ @@г	110
үнэгээр	үнэг @@ээр	100
баримтлал	барих @@мт @@лах @@л	010
цоорхой	цоо @@рох @@ой	010
үлдэгдлийн	үлдэх @@гдэх @@л @@ийн	110
архиар	архи @@ар	100
улны	ул @@ы	100
савхдуул	савх @@дах @@уул	110
мэндчилэх	мэнд @@члэх	010
үсчинд	үс @@чин @@д	110
тэнцүү	тэнцэх @@үү	010
мөчлөгөөс	мөч @@лөх @@г @@өөс	110
сонирхолд	сонирхох @@л @@д	110
эвлэрлийн	эв @@лэрэх @@л @@ийн	110
пингээ	пин @@ээ	100
бодолттой	бодох @@лт @@той	110
жолоогоор	жолоо @@оор	100
суух	суух	000
туйлбар	туйлах @@бар	010
удирдагчаас	удирдах @@гч @@аас	110
хэрэгцээгээ	хэрэг @@цээ @@ээ	110
аялагчаас	аян @@лах @@гч @@аас	110
шүвтрийн	шүвтэр @@ийн	100
санаанаас	санах @@аа @@аас	110
чадвар	чадах @@вар	010
кофейнтой	кофейн @@той	100
төмсний	төмс @@ий	100
атгаас	атга @@аас	100
зорих	зорих	000
бохь	бохь	000
задралаас	зад @@рах @@л @@аас	110
төлөгнөөс	төлөг @@өөс	100
тосгоноо	тосгон @@оо	100
холгодос	холгох @@дос	010
язгууртай	язгуур @@тай	100
тайлангаас	тайлах @@н @@аас	110
адын	ад @@ын	100
шоргоолж	шоргоолж	000
зарчмын	зарчим @@ын	100
суралцах	сурах @@лцах	010
лазерыг	лазер @@ыг	100
сэдлээ	сэдэх @@л @@ээ	110
хүчлийг	хүчил @@ийг	100
бутраах	бут @@рах @@аах	010
уялдаагаа	уях @@лдах @@аа @@аа	110
зуучлагчаас	зууч @@лах @@гч @@аас	110
сурталчилгааны	сурталчилгаа @@ы	100
тагтаатай	тагтаа @@тай	100
сандал	сандал	000
хөдөлгөгчид	хөдөлөх @@гөх @@гч @@д	110
шингэлтээр	шингэх @@лт @@ээр	110
үйлдвэрлэгчээ	үйл @@дэх @@вэр @@лэх @@гч @@ээ	110
зүйлд	зүйл @@д	100
эгнээнд	эгнэх @@ээ @@д	110
эргүүгээ	эргэх @@үү @@ээ	110
инээх	инээх	000
цэргийг	цэрэг @@ийг	100
олборлолтод	олох @@бор @@лох @@лт @@д	110
хурандаад	хурандаа @@д	100
зайрмагийн	зайрмаг @@ийн	100
оромжийг	орох @@мж @@ийг	110
пуужинд	пуужин @@д	100
солих	солих	000
цайнд	цай @@д	100
зөвлөгөөнийг	зөв @@лөх @@гөөн @@ийг	110
тамга	тамга	000
сөнөөгчөөр	сөнөөх @@гч @@өөр	110
дамжуулалтаа	дам @@жих @@уулах @@лт @@аа	110
тохижуулалтаас	тохижих @@уулах @@лт @@аас	110
жишиг	жиших @@г	010
ормоос	ором @@оос	100
шийр	шийр	000
зуршлаас	зурших @@л @@аас	110
үндэслэлээ	үндэс @@лэх @@л @@ээ	110
солонготой	солонго @@той	100
гадуурхлаар	гадуур @@хах @@л @@аар	110
гитарын	гитар @@ын	100
няцлах	няц @@лах	010
лимбэдчих	лимбэ @@дэх @@чих	110
сандлаас	сандал @@аас	100
хэцээс	хэц @@ээс	100
зөрчилдөөнөөс	зөр @@чих @@лдөх @@өөн @@өөс	110
заль	заль	000
харагдацтай	харах @@гдах @@ц @@тай	110
өндгийг	өндөг @@ийг	100
шүршүүр	шүрших @@үүр	010
шилбээр	шилбэ @@ээр	100
саатах	саатах	000
бүжигчнийг	бүжиг @@чин @@ийг	110
тосгуурыг	тосох @@гуур @@ыг	110
ангиллаар	анги @@лах @@л @@аар	110
мөрдөлтөөс	мөр @@дөх @@лт @@өөс	110
хиамаа	хиам @@аа	100
хананаас	хана @@аас	100
зогсоц	зогсох @@ц	010
түрээстэй	түрээс @@тэй	100
махыг	мах @@ыг	100
стратегийг	стратеги @@ийг	100
ээлжтэй	ээлж @@тэй	100
исэлт	исэлт	000
тариа	тарих @@аа	010
хэлэлцүүлгээ	хэлэлцэх @@үүлэх @@г @@ээ	110
муураар	муур @@аар	100
бугаас	буга @@аас	100
гахайн	гахай @@н	100
ахаа	ах @@аа	100
сэдвийн	сэдэх @@в @@ийн	110
хотжоосой	хот @@жих @@оосой	110
мэнгээр	мэнгэ @@ээр	100
булшны	булш @@ы	100
урвалаас	урвах @@л @@аас	110
үерт	үер @@т	100
бодисыг	бодис @@ыг	100
өмчтэй	өмч @@тэй	100
сордог	сорох @@дог	100
долгиог	долгио @@г	100
адилтгалтай	адил @@тгах @@л @@тай	110
цочролын	цочрох @@л @@ын	110
хатаагчид	хатах @@аах @@гч @@д	110
удирдагчийг	удирдах @@гч @@ийг	110
уриалах	урих @@аа @@лах	010
үсэглэлийг	үсэг @@лэх @@л @@ийг	110
тариачныг	тарих @@аа @@чин @@ыг	110
тохироогоор	тохирох @@оо @@оор	110
шуналаа	шунах @@л @@аа	110
уриаг	урих @@аа @@г	110
мөчлөгийг	мөч @@лөх @@г @@ийг	110
чангарлыг	чанга @@рах @@л @@ыг	110
дугуйнаас	дугуй @@аас	100
довтолгоонд	довтлох @@лгоо @@д	110
хавчаа	хавч @@аа	100
хэмжигдэхүүнд	хэмжих @@гдэх @@үүн @@д	110
эндлээр	эндэх @@л @@ээр	110
байгууллагыг	байх @@уулах @@лага @@ыг	110
өдөртэй	өдөр @@тэй	100
туурайгаар	туурай @@аар	100
сайжруулалттай	сайн @@жрах @@уулах @@лт @@тай	110
гадаргуугаас	гадар @@гуу @@аас	110
шүрээс	шүр @@ээс	100
гарлын	гарах @@л @@ын	110
тодорхойлолттой	тод @@рох @@хой @@лох @@лт @@той	110
бутыг	бут @@ыг	100
ардчилалтай	ард @@члах @@л @@тай	110
аялгатай	ая @@лга @@тай	110
ээжээс	ээж @@ээс	100
тууралт	туурах @@лт	010
татварыг	татах @@вар @@ыг	110
залуурт	залах @@уур @@т	110
луужин	луужин	000
сурагчид	сурах @@гч @@д	110
хүчирхийлэлтэй	хүч @@рхий @@лэх @@л @@тэй	110
цуврах	цуврах	000
тохироо	тохирох @@оо	010
пивоо	пиво @@оо	100
дилерээс	дилер @@ээс	100
лаазнаас	лааз @@аас	100
явуулгаас	явах @@уулах @@га @@аас	110
дэлхийн	дэлхий @@ийн	100
ухаарах	ухаан @@рах	010
дилер	дилер	000
хайлт	хайх @@лт	010
хэлийг	хэл @@ийг	100
чийдэнтэй	чийдэн @@тэй	100
шог	шог	000
холбоогоор	холбох @@оо @@оор	110
философиос	философи @@ос	100
тохижуулалтад	тохижих @@уулах @@лт @@д	110
тээврийн	тээх @@вэр @@ийн	110
организмд	организм @@д	100
хувирлаас	хувь @@рах @@л @@аас	110
гуйлтыг	гуйх @@лт @@ыг	110
ёзоортой	ёзоор @@той	100
шүглээ	шүгэх @@л @@ээ	110
хэлэхүй	хэл @@х @@үй	010
үүрэх	үүрэх	000
нөхөрлөх	нөхөр @@лөх	010
сүүдэрт	сүүдэр @@т	100
жинлүүрээ	жинлүүр @@ээ	100
синдромд	синдром @@д	100
символизмын	символизм @@ын	100
хулмасаа	хулмас @@аа	100
улангираас	улангир @@аас	100
индүү	индүү	000
хохирлын	хохирох @@л @@ын	110
болзооны	болзох @@оо @@ы	110
хийлд	хийл @@д	100
гортигийн	гортиг @@ийн	100
хойгт	хойг @@т	100
хормойг	хормой @@г	100
үргэлжлэлээс	үргэлж @@лэл @@ээс	110
